,empty_slots,free_bikes,latitude,longitude,name,timestamp,extra.last_updated,extra.slots
229,2,16,35.656449,139.771302,B4-08.東京ミッドベイ勝どき（西仲通り）,2024-02-08T18:15:54.700000Z,1707416104,18
230,17,0,35.664265,139.767426,B3-04.築地市場駅地下駐輪場,2024-02-08T18:15:54.705000Z,1707416104,17
231,11,3,35.649959,139.756068,C5-10.シーバンス,2024-02-08T18:15:54.706000Z,1707416104,14
232,47,5,35.67391,139.796165,H1-34.門前仲町駅,2024-02-08T18:15:54.707000Z,1707416104,52
233,1,5,35.670364,139.744684,C3-10.ファミリーマート特許庁前店,2024-02-08T18:15:54.708000Z,1707416104,6
234,6,0,35.693799,139.753281,A1-01.千代田区役所,2024-02-08T18:15:54.709000Z,1707416104,6
235,7,0,35.701073,139.747525,A1-03.東京区政会館（メトロA5出口）,2024-02-08T18:15:54.712000Z,1707416104,7
236,4,0,35.664457,139.767214,B3-06.朝日新聞東京本社,2024-02-08T18:15:54.719000Z,1707416104,4
237,7,0,35.701347,139.746951,A1-04.東京区政会館（西側駐輪場）,2024-02-08T18:15:54.726000Z,1707416104,7
238,5,0,35.760585,139.626284,T1-03.四季の香公園,2024-02-08T18:15:54.727000Z,1707416104,5
239,3,0,35.75731,139.624922,T1-04.春の風公園,2024-02-08T18:15:54.728000Z,1707416104,3
240,5,0,35.753964,139.629116,T1-05.夏の雲公園,2024-02-08T18:15:54.730000Z,1707416104,5
241,0,5,35.68268,139.8353,H1-194.セブン-イレブン江東北砂5丁目店,2024-02-08T18:15:54.731000Z,1707416104,5
242,5,7,35.697265,139.649397,O5-03.新高円寺地下自転車駐輪場,2024-02-08T18:15:54.732000Z,1707416104,12
243,3,1,35.714616,139.625116,O3-06.アミーズ荻窪,2024-02-08T18:15:54.735000Z,1707416104,4
244,7,1,35.752383,139.594855,T2-03.リヴィンオズ大泉店,2024-02-08T18:15:54.736000Z,1707416104,8
245,0,7,35.673055,139.611293,O6-06.上高井戸1丁目,2024-02-08T18:15:54.737000Z,1707416104,7
246,3,1,35.736076,139.599676,T2-05.石神井図書館,2024-02-08T18:15:54.740000Z,1707416104,4
247,2,1,35.748957,139.621385,T2-06.総合体育館,2024-02-08T18:15:54.743000Z,1707416104,3
248,4,2,35.705686,139.642587,O5-02.馬橋ハイツ,2024-02-08T18:15:54.744000Z,1707416104,6
249,2,5,35.733292,139.630369,N1-07.プランドール上鷺宮,2024-02-08T18:15:54.746000Z,1707416104,7
250,0,8,35.709261,139.746374,E1-18.アーバネックス小石川春日,2024-02-08T18:15:54.747000Z,1707416104,8
251,4,3,35.740378,139.667502,T3-03.新桜台駅自転車駐車場,2024-02-08T18:15:54.748000Z,1707416104,7
252,18,4,35.70389,139.6185,O3-05.Nちゃりパーク,2024-02-08T18:15:54.750000Z,1707416104,22
253,7,4,35.71038,139.64519,O5-01.朝霞ハイツ,2024-02-08T18:15:54.753000Z,1707416104,11
254,2,1,35.656849,139.594422,L1-11.アイムタウン上祖師谷,2024-02-08T18:15:54.754000Z,1707416104,3
255,12,2,35.646648,139.633038,L1-12.鈴木リースホーム駐車場,2024-02-08T18:15:54.755000Z,1707416104,14
256,1,3,35.647393,139.667085,L1-13.わびさびホステル,2024-02-08T18:15:54.761000Z,1707416104,4
257,5,1,35.715733,139.815451,G2-05.リアナスカイパーク押上,2024-02-08T18:15:54.762000Z,1707416104,6
258,9,2,35.756846,139.652154,T3-02.早宮第二自転車駐車場,2024-02-08T18:15:54.764000Z,1707416104,11
259,6,3,35.623466,139.734359,I1-37.ガーデンシティ品川御殿山,2024-02-08T18:15:54.765000Z,1707416104,9
260,7,3,35.726523,139.5905,T2-47.上石神井駅北第二自転車駐車場,2024-02-08T18:15:54.778000Z,1707416104,10
261,9,3,35.663843,139.757697,C1-51.環二新橋四丁目,2024-02-08T18:15:54.779000Z,1707416104,12
262,13,8,35.675436,139.670594,M6-07.笹塚東,2024-02-08T18:15:55.574000Z,1707416104,21
263,8,0,35.647757,139.712981,M3-10.ウノサワ東急ビル,2024-02-08T18:15:54.781000Z,1707416104,8
264,6,1,35.655367,139.738075,C2-26.一の橋公園,2024-02-08T18:15:56.137000Z,1707416104,7
265,4,1,35.658351,139.818229,H1-14.ホテルリブマックス東京潮見駅前,2024-02-08T18:15:54.783000Z,1707416104,5
266,0,12,35.705774,139.743366,D2-12.ヴィアイン飯田橋後楽園,2024-02-08T18:15:54.784000Z,1707416104,12
267,8,0,35.712952,139.701356,D3-08.ホテルリブマックス高田馬場駅前,2024-02-08T18:15:54.784000Z,1707416104,8
268,4,6,35.680948,139.796917,H1-103.清澄庭園,2024-02-08T18:15:54.785000Z,1707416104,10
269,0,18,35.676488,139.809616,H1-104.木場公園,2024-02-08T18:15:54.786000Z,1707416104,18
270,8,0,35.692277,139.817491,H1-105.猿江恩賜公園,2024-02-08T18:15:54.787000Z,1707416104,8
271,0,4,35.69955,139.803204,G4-07.ディアレイシャス両国,2024-02-08T18:15:54.788000Z,1707416104,4
272,0,9,35.766491,139.587232,T2-46.大泉郵便局バス停自転車駐車場,2024-02-08T18:15:54.790000Z,1707416104,9
273,3,4,35.61379,139.746617,I1-18.東品川公園,2024-02-08T18:15:54.791000Z,1707416104,7
274,5,1,35.650688,139.696696,J1-03.西郷山公園,2024-02-08T18:15:54.793000Z,1707416104,6
275,10,4,35.657718,139.681043,J1-02.駒場野公園,2024-02-08T18:15:54.795000Z,1707416104,14
276,0,15,35.704201,139.735815,D2-14.ローソン 神楽坂駅北店,2024-02-08T18:15:54.797000Z,1707416104,15
277,7,5,35.571711,139.685337,K1-65.下丸子3丁目,2024-02-08T18:15:54.799000Z,1707416104,12
278,8,0,35.7547,139.5871,T2-43.学園通り自転車駐車場,2024-02-08T18:15:54.802000Z,1707416104,8
279,0,5,35.608721,139.714158,I1-46.セブン-イレブン 品川東中延2丁目店,2024-02-08T18:15:54.803000Z,1707416104,5
280,13,0,35.743354,139.606592,T2-04.石神井公園駅南口,2024-02-08T18:15:55.723000Z,1707416104,13
281,34,11,35.642251,139.69692,J1-06.観音橋自転車置場,2024-02-08T18:15:54.818000Z,1707416104,45
282,0,13,35.64853,139.686309,J1-05.東山公園　北,2024-02-08T18:15:54.824000Z,1707416104,13
283,0,3,35.63767,139.7045,J1-45.プラウド中目黒,2024-02-08T18:15:54.827000Z,1707416104,3
284,11,2,35.68642,139.836151,H1-168.大島五丁目公園,2024-02-08T18:15:54.832000Z,1707416104,13
285,4,13,35.61847,139.70019,J1-47.本町みなみ街かど公園,2024-02-08T18:15:54.833000Z,1707416104,17
286,0,19,35.64372,139.68777,J1-48.グランドエクセル祐天寺,2024-02-08T18:15:54.845000Z,1707416104,19
287,0,5,35.599541,139.697962,K1-101.小池公園,2024-02-08T18:15:54.852000Z,1707416104,5
288,6,3,35.672877,139.842339,H1-171.LOGI’Q南砂町,2024-02-08T18:15:54.856000Z,1707416104,9
289,9,1,35.63851,139.823534,H1-153.三井リンクラボ新木場1,2024-02-08T18:15:54.858000Z,1707416104,10
290,20,0,35.631132,139.792726,H1-154.やぐら橋下,2024-02-08T18:15:54.859000Z,1707416104,20
291,4,5,35.699312,139.696468,D5-11.NTTコミュニケーションズ新宿ビル,2024-02-08T18:15:54.866000Z,1707416104,9
292,3,7,35.626267,139.771438,C5-31.ヒルトン東京お台場,2024-02-08T18:15:54.869000Z,1707416104,10
293,0,10,35.567562,139.766854,K1-78.城南鋳物団地協同組合,2024-02-08T18:15:54.875000Z,1707416104,10
294,0,9,35.600003,139.754288,I1-68.八潮公園第二,2024-02-08T18:15:54.890000Z,1707416104,9
295,0,11,35.601149,139.754284,I1-67.八潮公園第一,2024-02-08T18:15:54.892000Z,1707416104,11
296,19,2,35.634316,139.793199,H1-123.ダイワロイネットホテル東京有明,2024-02-08T18:15:54.894000Z,1707416104,21
297,4,1,35.612389,139.676238,J1-24.ボヌールREIWA,2024-02-08T18:15:54.904000Z,1707416104,5
298,16,2,35.674835,139.785656,B2-12.東京ダイヤビルディング（東側）,2024-02-08T18:15:54.909000Z,1707416104,18
299,14,2,35.614391,139.678396,J1-15.二の橋自転車置場2,2024-02-08T18:15:54.921000Z,1707416104,16
300,0,9,35.684641,139.844243,H1-77.ライフ東砂店,2024-02-08T18:15:54.928000Z,1707416104,9
301,1,2,35.691188,139.712079,D1-09.NTT四谷ビル,2024-02-08T18:15:54.933000Z,1707416104,3
302,0,12,35.727519,139.742815,E4-11.プライマル千石,2024-02-08T18:15:54.937000Z,1707416104,12
303,0,15,35.616114,139.74033,I1-23.東海橋防災船着場,2024-02-08T18:15:54.939000Z,1707416104,15
304,4,0,35.674274,139.759111,A4-12.東京ミッドタウン日比谷,2024-02-08T18:15:54.941000Z,1707416104,4
305,5,7,35.571478,139.702779,K1-46.池上駅前自転車駐車場,2024-02-08T18:15:54.948000Z,1707416104,12
306,3,11,35.593611,139.738056,I1-24.しながわ区民公園(中央口),2024-02-08T18:15:54.951000Z,1707416104,14
307,0,5,35.750414,139.600011,T2-13.セブン-イレブン 練馬石神井町8丁目店,2024-02-08T18:15:54.954000Z,1707416104,5
308,2,0,35.712,139.62816,O3-04.アヴァンセ阿佐ヶ谷,2024-02-08T18:15:54.956000Z,1707416104,2
309,3,9,35.656071,139.780068,B4-01.黎明橋公園（駐輪場）,2024-02-08T18:15:54.958000Z,1707416104,12
310,3,5,35.750761,139.594457,T2-32.セブン-イレブン 練馬東大泉NTTビル店,2024-02-08T18:15:56.496000Z,1707416104,8
311,9,1,35.604567,139.689096,K1-142.コーラル洗足池,2024-02-08T18:15:54.961000Z,1707416104,10
312,4,0,35.574886,139.685122,K1-28.鵜の木特別出張所,2024-02-08T18:15:54.963000Z,1707416104,4
313,12,0,35.755106,139.621675,T1-02.ホテルカデンツァ東京,2024-02-08T18:15:56.168000Z,1707416104,12
314,0,8,35.657264,139.743821,C2-16.ザ・ベルグレイヴィア麻布,2024-02-08T18:15:54.971000Z,1707416104,8
315,3,2,35.711501,139.672761,N3-11.上高田区民活動センター,2024-02-08T18:15:54.973000Z,1707416104,5
316,2,2,35.765979,139.64931,T3-30.北西大松公園,2024-02-08T18:15:56.181000Z,1707416104,4
317,5,1,35.690474,139.690219,D6-05.新宿中央公園（水の広場）,2024-02-08T18:15:54.979000Z,1707416104,6
318,3,6,35.696387,139.689924,D6-07.新宿フロントタワー,2024-02-08T18:15:54.982000Z,1707416104,9
319,3,1,35.734615,139.576214,T2-73.早実グラウンド記念公園,2024-02-08T18:15:54.985000Z,1707416104,4
320,3,8,35.67156,139.64609,O7-03.永福町西幸モータープール東,2024-02-08T18:15:54.987000Z,1707416104,11
321,0,5,35.684523,139.720519,D1-03.新左門児童遊園,2024-02-08T18:15:54.988000Z,1707416104,5
322,0,30,35.683448,139.728425,D1-04.四谷見附公園,2024-02-08T18:15:54.990000Z,1707416104,30
323,12,3,35.622356,139.749468,I1-54.天王洲オーシャンスクエア,2024-02-08T18:15:54.992000Z,1707416104,15
324,45,2,35.693602,139.703229,D6-01.新宿区役所本庁舎,2024-02-08T18:15:54.993000Z,1707416104,47
325,34,1,35.693976,139.706134,D6-02.新宿区役所第二分庁舎,2024-02-08T18:15:54.995000Z,1707416104,35
326,9,0,35.691559,139.690029,D6-03.新宿中央公園（ポケットパーク）,2024-02-08T18:15:54.997000Z,1707416104,9
327,8,2,35.686649,139.689821,D6-04.新宿中央公園（ちびっこ広場）,2024-02-08T18:15:54.999000Z,1707416104,10
328,2,2,35.684584,139.734442,A6-21.日本工営ビル,2024-02-08T18:15:55.001000Z,1707416104,4
329,0,20,35.612217,139.708164,I1-77.セブン-イレブン品川西中延1丁目店,2024-02-08T18:15:55.003000Z,1707416104,20
330,11,2,35.759164,139.629466,T1-01.光が丘駅前広場,2024-02-08T18:15:56.329000Z,1707416104,13
331,2,6,35.729615,139.59532,T2-37.上石神井2丁目,2024-02-08T18:15:55.007000Z,1707416104,8
332,0,6,35.603275,139.713428,I1-75.セブン-イレブン品川二葉4丁目店,2024-02-08T18:15:55.009000Z,1707416104,6
333,0,15,35.675049,139.68444,M5-13.セブン-イレブン初台店,2024-02-08T18:15:55.011000Z,1707416104,15
334,10,2,35.683102,139.688852,D6-24.ＮＴＴ東日本 本社ビル,2024-02-08T18:15:55.012000Z,1707416104,12
335,10,12,35.643141,139.777821,H1-134.豊洲ぐるり公園,2024-02-08T18:15:55.014000Z,1707416104,22
336,0,27,35.679001,139.825809,H1-133.北砂2丁目公園,2024-02-08T18:15:55.016000Z,1707416104,27
337,0,4,35.722833,139.734662,E3-08.サガラマンション,2024-02-08T18:15:55.020000Z,1707416104,4
338,1,2,35.700703,139.639985,O4-05.阿佐ヶ谷南1-30,2024-02-08T18:15:55.022000Z,1707416104,3
339,5,0,35.70273,139.65864,O5-06.EXAM高円寺南,2024-02-08T18:15:55.024000Z,1707416104,5
340,5,0,35.710323,139.815215,G2-03.押上１丁目２６-４,2024-02-08T18:15:55.025000Z,1707416104,5
341,15,0,35.587232,139.669519,K1-132.多摩川駅前自転車等駐車場,2024-02-08T18:15:55.027000Z,1707416104,15
342,23,2,35.62413,139.744831,C5-47.oak港南品川,2024-02-08T18:15:55.028000Z,1707416104,25
343,6,7,35.711324,139.711976,D3-15.カースルいずみ,2024-02-08T18:15:55.031000Z,1707416104,13
344,0,7,35.640215,139.755971,C5-15.セブン-イレブン 港区芝浦ふ頭店,2024-02-08T18:15:55.034000Z,1707416104,7
345,0,13,35.640481,139.753659,C5-14.セブン-イレブン 港区汐彩橋店,2024-02-08T18:15:55.036000Z,1707416104,13
346,0,8,35.705244,139.70841,D5-01.新宿コズミックセンター,2024-02-08T18:15:55.041000Z,1707416104,8
347,18,2,35.648596,139.824936,H1-45.夢の島競技場,2024-02-08T18:15:55.042000Z,1707416104,20
348,25,0,35.702746,139.752009,E1-01.後楽橋横,2024-02-08T18:15:55.044000Z,1707416104,25
349,0,11,35.682332,139.78722,B1-15.ロイヤルパークホテル,2024-02-08T18:15:55.046000Z,1707416104,11
350,5,10,35.638927,139.727083,C4-05.白金台駅自転車駐車場,2024-02-08T18:15:55.048000Z,1707416104,15
351,7,2,35.70311,139.754951,E1-02.東京ドーム（ミーツポート）,2024-02-08T18:15:55.049000Z,1707416104,9
352,7,0,35.647237,139.71512,M2-06.あいおいニッセイ同和損保恵比寿ビル,2024-02-08T18:15:55.051000Z,1707416104,7
353,3,1,35.605828,139.680265,J1-12.工大橋下流自転車置場,2024-02-08T18:15:55.053000Z,1707416104,4
354,37,1,35.639571,139.755551,C5-25.NEX-TEC芝浦,2024-02-08T18:15:55.054000Z,1707416104,38
355,0,2,35.689543,139.836394,H1-175.ダイアパレス大島駅前,2024-02-08T18:15:55.056000Z,1707416104,2
356,10,3,35.654757,139.761516,C1-65.東京ポートシティ竹芝,2024-02-08T18:15:55.059000Z,1707416104,13
357,4,1,35.709712,139.601846,O2-03.西荻北5-8-17,2024-02-08T18:15:55.061000Z,1707416104,5
358,4,0,35.67942,139.77004,B2-21.八重洲二丁目北地区広場,2024-02-08T18:15:55.063000Z,1707416104,4
359,24,0,35.60838,139.726587,I1-101.下神明駅前,2024-02-08T18:15:55.064000Z,1707416104,24
360,6,0,35.713018,139.656768,N2-04.野方2丁目,2024-02-08T18:15:55.066000Z,1707416104,6
361,0,12,35.717877,139.654732,N2-05.野方3丁目,2024-02-08T18:15:55.068000Z,1707416104,12
362,0,6,35.582756,139.6925,K1-88.大田久が原西郵便局,2024-02-08T18:15:55.069000Z,1707416104,6
363,0,12,35.634627,139.77663,C5-51.トミンタワー台場一番街,2024-02-08T18:15:56.546000Z,1707416104,12
364,10,0,35.642764,139.741174,C4-10.亀塚公園,2024-02-08T18:15:55.073000Z,1707416104,10
365,0,28,35.664845,139.796643,H1-190.福山通運 東京支店,2024-02-08T18:15:55.074000Z,1707416104,28
366,11,1,35.654289,139.75557,C1-80.浜松町262ビル,2024-02-08T18:15:56.561000Z,1707416104,12
367,0,10,35.670506,139.77854,B2-19.リエトコートアルクスタワー,2024-02-08T18:15:55.078000Z,1707416104,10
368,0,6,35.648765,139.753363,C1-79.髙松コンストラクショングループ 東京本社ビル,2024-02-08T18:15:55.081000Z,1707416104,6
369,7,2,35.644798,139.752697,C5-43.オアーゼ芝浦MJビル,2024-02-08T18:15:55.085000Z,1707416104,9
370,1,7,35.634441,139.687186,J1-44.五本木2丁目,2024-02-08T18:15:55.086000Z,1707416104,8
371,3,0,35.67518,139.77364,B2-17.アーバネックス八丁堀,2024-02-08T18:15:55.089000Z,1707416104,3
372,2,0,35.67464,139.67876,M6-16.パールマンション,2024-02-08T18:15:55.091000Z,1707416104,2
373,0,7,35.700453,139.798978,G4-06.ドムス・スタイル両国,2024-02-08T18:15:55.092000Z,1707416104,7
374,3,2,35.712157,139.815298,G2-04.ラ　ステュディオ押上,2024-02-08T18:15:55.094000Z,1707416104,5
375,6,0,35.768105,139.646049,T3-15.セブン-イレブン練馬北町8丁目店,2024-02-08T18:15:55.095000Z,1707416104,6
376,13,5,35.65513,139.749645,C1-77.芝公園,2024-02-08T18:15:55.097000Z,1707416104,18
377,3,1,35.620699,139.730904,I1-27.小関橋公園,2024-02-08T18:15:55.099000Z,1707416104,4
378,0,5,35.670855,139.772052,B3-01.中央区役所,2024-02-08T18:15:55.101000Z,1707416104,5
379,5,0,35.685489,139.734562,A6-08.二番町ガーデン,2024-02-08T18:15:55.103000Z,1707416104,5
380,0,10,35.691058,139.777915,B1-01.十思公園,2024-02-08T18:15:55.104000Z,1707416104,10
381,0,42,35.662197,139.782719,B4-02.月島特別出張所,2024-02-08T18:15:55.106000Z,1707416104,42
382,18,0,35.685938,139.764886,A4-05.大手町タワー,2024-02-08T18:15:55.107000Z,1707416104,18
383,37,33,35.6447,139.784512,H1-22.豊洲市場（7街区）,2024-02-08T18:15:55.110000Z,1707416104,70
384,0,2,35.685966,139.736328,A6-07.二番町センタービル,2024-02-08T18:15:55.111000Z,1707416104,2
385,10,0,35.694532,139.760695,A2-12.神保町三井ビルディング,2024-02-08T18:15:55.113000Z,1707416104,10
386,0,4,35.713991,139.725665,E2-06.oto no ha Cafe,2024-02-08T18:15:55.114000Z,1707416104,4
387,0,15,35.668795,139.784784,B4-10.リバーシティ,2024-02-08T18:15:55.116000Z,1707416104,15
388,8,2,35.688405,139.770068,B1-03.常盤公園（北側）,2024-02-08T18:15:55.118000Z,1707416104,10
389,7,0,35.645537,139.754899,C5-19.グランドメゾン田町,2024-02-08T18:15:55.120000Z,1707416104,7
390,0,3,35.558289,139.697403,K1-11.ファミリーマート かわだ多摩川２丁目店,2024-02-08T18:15:55.121000Z,1707416104,3
391,12,0,35.63237,139.712681,J1-43.アルコタワー・ホテル雅叙園東京,2024-02-08T18:15:55.123000Z,1707416104,12
392,7,2,35.721827,139.635949,N1-03.鷺宮南駐輪場,2024-02-08T18:15:55.125000Z,1707416104,9
393,1,5,35.72515,139.672614,N2-06.江古田1丁目B,2024-02-08T18:15:55.127000Z,1707416104,6
394,4,1,35.715538,139.701683,D7-12.プラウド高田馬場,2024-02-08T18:15:55.129000Z,1707416104,5
395,0,9,35.580741,139.687152,K1-118.久が原3丁目,2024-02-08T18:15:55.130000Z,1707416104,9
396,1,1,35.571866,139.703214,K1-125.池上駅南口第1,2024-02-08T18:15:55.132000Z,1707416104,2
397,5,15,35.581798,139.695222,K1-117.安詳寺,2024-02-08T18:15:55.133000Z,1707416104,20
398,9,1,35.634019,139.719749,I1-91.アクロス目黒タワー,2024-02-08T18:15:57.035000Z,1707416104,10
399,3,0,35.571815,139.702387,K1-126.池上駅南口第2,2024-02-08T18:15:55.137000Z,1707416104,3
400,12,0,35.633133,139.777315,C5-50.お台場レインボー公園,2024-02-08T18:15:55.138000Z,1707416104,12
401,0,8,35.73701,139.627244,T3-26.富士見ランド公園,2024-02-08T18:15:55.748000Z,1707416104,8
402,4,0,35.765144,139.636606,T1-15.つのの山緑地,2024-02-08T18:15:55.144000Z,1707416104,4
403,3,1,35.767582,139.636304,T1-16.ゆりの木通り南公園,2024-02-08T18:15:55.146000Z,1707416104,4
404,0,4,35.690038,139.833252,H1-185.UR大島六丁目団地(第二),2024-02-08T18:15:55.147000Z,1707416104,4
405,0,6,35.694804,139.831357,H1-186.セブン-イレブン亀戸昭和橋通り店,2024-02-08T18:15:55.150000Z,1707416104,6
406,9,5,35.586408,139.705425,K1-96.西馬込駅前自転車駐車場,2024-02-08T18:15:55.151000Z,1707416104,14
407,3,2,35.689913,139.833279,H1-184.UR大島六丁目団地(第一),2024-02-08T18:15:55.153000Z,1707416104,5
408,4,0,35.679192,139.74019,A6-25.麹町仮住宅,2024-02-08T18:15:55.154000Z,1707416104,4
409,0,11,35.662908,139.755014,C1-69.塩釜公園,2024-02-08T18:15:55.156000Z,1707416104,11
410,25,4,35.665214,139.757008,C1-68.桜田公園,2024-02-08T18:15:55.158000Z,1707416104,29
411,15,0,35.6927,139.759311,A2-14.興和一橋ビル,2024-02-08T18:15:55.159000Z,1707416104,15
412,4,2,35.639644,139.745532,C5-41.トヨタモビリティ東京 芝浦店,2024-02-08T18:15:55.161000Z,1707416104,6
413,4,1,35.731909,139.579685,T2-22.ファミリーマート 石神井台7丁目店,2024-02-08T18:15:55.163000Z,1707416104,5
414,6,0,35.68369,139.736936,A6-20.紀尾井町PREX,2024-02-08T18:15:55.165000Z,1707416104,6
415,0,14,35.647713,139.755534,C5-24.GLOBAL FRONT TOWER,2024-02-08T18:15:55.167000Z,1707416104,14
416,4,11,35.70861,139.75768,E5-09.文京区 男女平等センター,2024-02-08T18:15:55.168000Z,1707416104,15
417,17,4,35.563874,139.685011,K1-37.東京サーハウス前,2024-02-08T18:15:55.170000Z,1707416104,21
418,0,17,35.669188,139.785301,B4-15.リバーシティ　イーストタワーズ,2024-02-08T18:15:55.172000Z,1707416104,17
419,0,13,35.682453,139.677687,M6-08.Be Good 幡ヶ谷,2024-02-08T18:15:55.173000Z,1707416104,13
420,7,6,35.702277,139.701214,D5-09.ハウジングステージ新宿,2024-02-08T18:15:55.175000Z,1707416104,13
421,2,5,35.691613,139.711233,D6-21.新宿5丁目,2024-02-08T18:15:55.177000Z,1707416104,7
422,29,0,35.581752,139.748705,K1-39.東京モノレール 流通センター駅前,2024-02-08T18:15:55.179000Z,1707416104,29
423,8,0,35.558916,139.717253,K1-38.ネクストサイト蒲田ビル,2024-02-08T18:15:55.180000Z,1707416104,8
424,5,0,35.735585,139.652544,T3-17.練馬区役所東庁舎(第二),2024-02-08T18:15:55.182000Z,1707416104,5
425,0,28,35.692641,139.846346,H1-107.大島小松川公園,2024-02-08T18:15:55.184000Z,1707416104,28
426,17,30,35.684158,139.787649,B1-11.浜町川緑道,2024-02-08T18:15:55.186000Z,1707416104,47
427,12,0,35.685578,139.732078,A6-19.番町麹町ビルディング,2024-02-08T18:15:55.187000Z,1707416104,12
428,18,0,35.665254,139.769301,B3-12.築地場外市場,2024-02-08T18:15:55.189000Z,1707416104,18
429,26,0,35.622371,139.737457,I1-40.御殿山トラストタワー,2024-02-08T18:15:55.191000Z,1707416104,26
430,2,0,35.668091,139.680243,M5-08.古賀政男音楽博物館,2024-02-08T18:15:55.193000Z,1707416104,2
431,0,12,35.655102,139.805205,H1-90.富士倉庫運輸(株) FACE-1前,2024-02-08T18:15:55.195000Z,1707416104,12
432,4,0,35.695163,139.769566,A3-38.パークホームズ千代田淡路町,2024-02-08T18:15:55.197000Z,1707416104,4
433,2,4,35.702833,139.739,D2-11.神楽坂アインスタワー,2024-02-08T18:15:55.200000Z,1707416104,6
434,0,5,35.656991,139.740739,C2-04.飯倉いきいきプラザ,2024-02-08T18:15:55.202000Z,1707416104,5
435,17,1,35.686101,139.776089,B1-09.スマイルホテル日本橋三越前,2024-02-08T18:15:55.204000Z,1707416104,18
436,7,4,35.726499,139.759884,E5-15.文京千駄木の郷,2024-02-08T18:15:55.205000Z,1707416104,11
437,9,4,35.651046,139.727745,C2-05.ありすいきいきプラザ,2024-02-08T18:15:55.208000Z,1707416104,13
438,19,0,35.632303,139.742393,C5-06.品川シーズンテラス,2024-02-08T18:15:55.210000Z,1707416104,19
439,5,4,35.680833,139.784267,B1-10.箱崎川第二公園,2024-02-08T18:15:55.211000Z,1707416104,9
440,0,3,35.663222,139.587803,L1-15.ソフィア,2024-02-08T18:15:54.865000Z,1707416104,3
441,15,0,35.70111,139.772855,A3-12.秋葉原UDX北側駐輪場前,2024-02-08T18:15:55.217000Z,1707416104,15
442,6,3,35.700568,139.76013,A2-08.KDX御茶ノ水ビル,2024-02-08T18:15:55.221000Z,1707416104,9
443,6,0,35.696942,139.767302,A3-07.淡路公園,2024-02-08T18:15:55.223000Z,1707416104,6
444,11,0,35.699132,139.74462,A1-08.飯田橋サクラテラス（早稲田通り）,2024-02-08T18:15:54.674000Z,1707416104,11
445,4,14,35.700486,139.774254,A3-13.富士ソフトビル（駐車場入口横）,2024-02-08T18:15:55.227000Z,1707416104,18
446,8,0,35.6931,139.7599,A2-09.テラススクエア,2024-02-08T18:15:55.229000Z,1707416104,8
447,17,5,35.67962,139.7364,A6-11.東京ガーデンテラス紀尾井町,2024-02-08T18:15:55.231000Z,1707416104,22
448,1,5,35.564161,139.695187,K1-124.矢口2丁目,2024-02-08T18:15:55.235000Z,1707416104,6
449,1,2,35.71046,139.6855,N3-15.ライオンズマンション中野東,2024-02-08T18:15:55.237000Z,1707416104,3
450,8,2,35.65718,139.698687,M3-11.渋谷道玄坂東急ビル,2024-02-08T18:15:55.238000Z,1707416104,10
451,7,1,35.691954,139.836462,H1-180.シティコート大島,2024-02-08T18:15:55.240000Z,1707416104,8
452,24,3,35.68973,139.77598,B1-27.日本橋本町4丁目,2024-02-08T18:15:55.241000Z,1707416104,27
453,14,1,35.64514,139.71686,M3-22.森谷ビル,2024-02-08T18:15:55.243000Z,1707416104,15
454,10,0,35.70862,139.680679,N3-17.東中野3丁目,2024-02-08T18:15:55.245000Z,1707416104,10
455,3,2,35.733432,139.671241,N2-10.関根ビル,2024-02-08T18:15:55.247000Z,1707416104,5
456,5,0,35.762326,139.635226,T1-06.秋の陽公園,2024-02-08T18:15:55.249000Z,1707416104,5
457,0,13,35.721556,139.640397,N1-02.鷺宮東駐輪場,2024-02-08T18:15:55.251000Z,1707416104,13
458,14,0,35.586382,139.705116,K1-140.西馬込駅前自転車駐車場(奥),2024-02-08T18:15:55.253000Z,1707416104,14
459,13,1,35.695695,139.820507,H1-182.錦糸町プライムタワー,2024-02-08T18:15:55.257000Z,1707416104,14
460,0,9,35.728644,139.752183,E5-05.駒込地域活動センター,2024-02-08T18:15:55.259000Z,1707416104,9
461,6,0,35.657556,139.704129,M3-06.渋谷第一生命ビル,2024-02-08T18:15:55.262000Z,1707416104,6
462,2,3,35.74553,139.608939,T2-42.石神井公園駅北第二自転車駐車場,2024-02-08T18:15:55.266000Z,1707416104,5
463,10,0,35.559809,139.716993,K1-144.蒲田五丁目44番自転車駐車場,2024-02-08T18:15:55.276000Z,1707416104,10
464,10,0,35.65506,139.69384,M3-07.渋谷ファーストプレイス,2024-02-08T18:15:55.278000Z,1707416104,10
465,10,0,35.63848,139.832305,H1-74.タダノ教習センター,2024-02-08T18:15:55.290000Z,1707416104,10
466,0,9,35.701347,139.819973,H1-151.コスモリード錦糸町,2024-02-08T18:15:55.293000Z,1707416104,9
467,6,0,35.750185,139.579216,T2-23.セブン-イレブン 練馬南大泉5丁目店,2024-02-08T18:15:55.300000Z,1707416104,6
468,3,0,35.66616,139.70458,M4-13.J-cube,2024-02-08T18:15:55.302000Z,1707416104,3
469,1,4,35.734805,139.599906,T2-65.さくらの辻公園,2024-02-08T18:15:55.302000Z,1707416104,5
